target_id,run_index,start,end,presentation_speaker,adjudicated
PASSION24.TEXT.RELATED_HOUR_06.BODY.P024,1,0,163,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P025,1,0,73,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P026,1,0,136,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P027,1,0,41,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P028,1,0,186,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P029,1,0,55,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P030,1,0,88,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P031,1,0,39,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P032,1,0,210,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P033,1,0,110,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P036,1,0,120,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P037,1,0,89,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P038,1,0,123,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P039,1,0,225,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P040,1,0,123,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P041,1,0,263,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P042,1,0,49,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P043,1,0,48,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P044,1,0,74,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P045,1,0,47,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P046,1,0,136,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P047,1,0,197,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P048,1,0,50,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P049,1,0,379,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P050,1,0,230,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P051,1,0,318,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P052,1,0,110,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P053,1,0,121,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P054,1,0,216,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P055,1,0,173,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P056,1,0,382,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P057,1,0,54,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P058,1,0,48,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P059,1,0,190,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P060,1,0,73,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P061,1,0,36,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P062,1,0,259,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P063,1,0,268,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P064,1,0,188,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P065,1,0,147,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P066,1,0,86,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P067,1,0,219,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P068,1,0,311,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P069,1,0,100,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P070,1,0,164,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_06.BODY.P071,1,0,183,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P008,1,0,200,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P009,1,0,201,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P010,1,0,144,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P011,1,0,118,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P012,1,0,94,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P013,1,0,121,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P014,1,0,84,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P015,1,0,25,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P016,1,0,146,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P017,1,0,46,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P018,1,0,58,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P019,1,0,34,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P020,1,0,146,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P021,1,0,189,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P022,1,0,226,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P023,1,0,57,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P024,1,0,69,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P025,1,0,224,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P026,1,0,150,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P027,1,0,110,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P028,1,0,387,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P029,1,0,88,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P030,1,0,68,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P031,1,0,51,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P032,1,0,119,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P033,1,0,103,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P034,1,0,96,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P035,1,0,150,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P036,1,0,42,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P039,1,0,547,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P040,1,0,69,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P041,1,0,114,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P042,1,0,221,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P043,1,0,255,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P044,1,0,87,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P045,1,0,207,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P046,1,0,60,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P047,1,0,297,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P050,1,0,73,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P051,1,0,88,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P052,1,0,156,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P053,1,0,73,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P054,1,0,68,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P055,1,0,312,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P056,1,0,99,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P057,1,0,57,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P058,1,0,84,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P059,1,0,118,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P060,1,0,94,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P061,1,0,78,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P062,1,0,376,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P063,1,0,473,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P064,1,0,99,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_07.BODY.P065,1,0,162,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P008,1,0,341,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P009,1,0,47,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P010,1,0,189,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P011,1,0,91,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P012,1,0,93,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P013,1,0,78,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P014,1,0,46,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P015,1,0,41,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P016,1,0,109,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P017,1,0,94,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P018,1,0,265,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P019,1,0,117,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P020,1,0,118,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P021,1,0,122,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P028,1,0,157,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P029,1,0,41,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P030,1,0,47,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P031,1,0,48,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P032,1,0,173,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P033,1,0,56,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P034,1,0,233,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P035,1,0,202,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P036,1,0,256,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P037,1,0,15,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P038,1,0,64,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P039,1,0,228,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P040,1,0,100,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P041,1,0,127,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P042,1,0,83,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P047,1,0,194,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P048,1,0,51,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P049,1,0,168,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P050,1,0,169,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_08.BODY.P051,1,0,76,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_09.BODY.P006,1,13,139,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_09.BODY.P007,1,0,175,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_09.BODY.P008,1,0,47,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_09.BODY.P009,1,0,50,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_09.BODY.P010,1,0,169,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_09.BODY.P011,1,0,148,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_09.BODY.P012,1,0,44,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_09.BODY.P013,1,0,117,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_09.BODY.P014,1,0,85,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_09.BODY.P015,1,0,89,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_09.BODY.P016,1,0,108,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_09.BODY.P017,1,0,139,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_09.BODY.P019,1,13,231,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_09.BODY.P020,1,0,245,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_09.BODY.P021,1,0,147,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_10.BODY.P006,1,283,432,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_10.BODY.P007,1,0,97,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_10.BODY.P008,1,0,124,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_10.BODY.P009,1,0,267,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_10.BODY.P009,2,294,566,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P009,1,0,264,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P010,1,0,97,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P011,1,0,75,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P012,1,0,215,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P013,1,0,167,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P014,1,0,88,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P015,1,0,199,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P021,1,0,261,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P022,1,0,214,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P023,1,0,144,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P024,1,0,223,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P026,1,29,167,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P027,1,0,87,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P028,1,0,128,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P029,1,0,77,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P030,1,0,254,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P031,1,0,89,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P032,1,0,80,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P033,1,0,97,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P034,1,0,137,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P035,1,0,234,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P036,1,0,98,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P039,1,0,227,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P040,1,0,265,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P041,1,0,265,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P042,1,0,163,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P043,1,0,64,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P044,1,0,62,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P047,1,27,215,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P049,1,61,186,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P063,1,0,145,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P064,1,0,139,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P065,1,0,110,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P067,1,39,134,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P068,1,0,200,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P069,1,0,277,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P072,1,0,156,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P073,1,0,135,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_11.BODY.P074,1,0,88,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_12.BODY.P006,1,163,331,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_12.BODY.P007,1,0,170,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_12.BODY.P008,1,0,213,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_12.BODY.P009,1,0,196,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_12.BODY.P015,1,0,180,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_12.BODY.P016,1,0,238,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_12.BODY.P017,1,0,238,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_12.BODY.P018,1,0,100,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_12.BODY.P019,1,0,97,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_12.BODY.P020,1,0,187,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P009,1,13,275,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P010,1,0,123,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P011,1,0,259,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P012,1,0,138,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P013,1,0,161,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P020,1,0,85,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P021,1,0,92,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P022,1,0,56,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P023,1,0,74,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P024,1,0,123,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P025,1,0,199,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P026,1,0,48,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P027,1,0,110,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P028,1,0,97,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P029,1,0,135,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P030,1,0,99,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P031,1,0,278,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P032,1,0,97,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P033,1,0,86,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P034,1,0,394,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P035,1,0,423,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P036,1,0,222,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P037,1,0,194,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P038,1,0,103,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P039,1,0,421,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P042,1,0,236,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P043,1,0,385,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P053,1,35,92,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P054,1,0,108,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P055,1,0,130,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P056,1,0,128,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P056,2,132,134,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P057,1,0,75,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P058,1,0,87,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P059,1,0,44,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P060,1,0,71,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P061,1,0,144,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P062,1,0,30,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P063,1,0,160,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P064,1,0,170,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P065,1,0,172,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P066,1,0,160,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P067,1,0,206,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P068,1,0,71,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P069,1,0,49,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P070,1,0,53,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P071,1,0,65,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P072,1,0,176,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P073,1,0,134,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P074,1,0,187,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P075,1,0,97,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P076,1,0,72,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P077,1,0,137,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P078,1,0,54,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P079,1,0,20,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P080,1,0,76,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P081,1,0,75,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P082,1,0,49,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P083,1,0,50,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P084,1,0,73,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P085,1,0,120,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P086,1,0,55,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P087,1,0,138,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P088,1,0,85,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P089,1,0,95,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P090,1,0,55,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P091,1,0,74,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P092,1,0,41,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P093,1,0,63,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P094,1,0,123,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P101,1,0,84,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P102,1,0,56,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P103,1,0,40,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P104,1,0,92,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P105,1,0,37,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P106,1,0,19,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P107,1,0,46,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P108,1,0,291,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P109,1,0,26,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P110,1,0,52,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P111,1,0,44,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P112,1,0,90,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P113,1,0,114,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P114,1,0,67,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P115,1,0,89,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P116,1,0,157,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P117,1,0,76,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P120,1,111,212,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P121,1,0,21,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P122,1,0,71,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P123,1,0,222,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P124,1,0,169,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P125,1,0,72,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P126,1,0,27,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P127,1,0,49,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P128,1,0,155,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P129,1,0,113,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P130,1,0,38,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P131,1,0,55,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P132,1,0,119,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P133,1,0,143,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P134,1,0,184,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P135,1,0,85,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P136,1,0,76,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P137,1,0,89,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P138,1,0,37,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P138,2,63,196,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P141,1,0,311,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P142,1,0,320,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P143,1,0,306,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P144,1,0,240,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P145,1,0,80,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P146,1,0,97,JESUS,NO
PASSION24.TEXT.RELATED_HOUR_13.BODY.P147,1,0,95,JESUS,NO
