group_key,para_id,start,end,text_sha256
PASSION24.TEXT.RELATED_HOUR_06.BODY.P062:0-259,PASSION24.TEXT.RELATED_HOUR_06.BODY.P062,0,259,a718f7debccce488c28f452af4ba0966872781acd84270cd43a5926ecec82198
PASSION24.TEXT.RELATED_HOUR_06.BODY.P063:0-268,PASSION24.TEXT.RELATED_HOUR_06.BODY.P063,0,268,cc38d38ec2a0f591f32413dd51dcd2c760f85e594da2b540cae7018eeff8f8b2
PASSION24.TEXT.RELATED_HOUR_06.BODY.P064:0-188,PASSION24.TEXT.RELATED_HOUR_06.BODY.P064,0,188,fdde75e44183bba6306079648f6cca77c3f24765f9d204e2115f8164e73fe275
PASSION24.TEXT.RELATED_HOUR_06.BODY.P065:0-147,PASSION24.TEXT.RELATED_HOUR_06.BODY.P065,0,147,a444cab25d0f8ba216eef41cd372845278589597357a2afbdc81aaa94607eb13
PASSION24.TEXT.RELATED_HOUR_06.BODY.P066:0-86,PASSION24.TEXT.RELATED_HOUR_06.BODY.P066,0,86,b4db44ad32454aed6e25afb39f7fca3393447734a421f3b2f8d64c627614c194
PASSION24.TEXT.RELATED_HOUR_06.BODY.P067:0-219,PASSION24.TEXT.RELATED_HOUR_06.BODY.P067,0,219,0b97a19ff096c743acd883e5c3ae7700134add1da5004c9b37c066a86f13fbb4
PASSION24.TEXT.RELATED_HOUR_06.BODY.P068:0-311,PASSION24.TEXT.RELATED_HOUR_06.BODY.P068,0,311,593052c14cef3cc458796e7a62d135f5fd15044533b60e75fafd1eb698dea306
PASSION24.TEXT.RELATED_HOUR_06.BODY.P068:311-313,PASSION24.TEXT.RELATED_HOUR_06.BODY.P068,311,313,d2fe9f9dac9a8bcdfb5791ab20afe61f6e55667f8b3c85779130af5c24bffe31
PASSION24.TEXT.RELATED_HOUR_06.BODY.P068:311-313,PASSION24.TEXT.RELATED_HOUR_06.BODY.P069,0,100,611d69030c3c4ac1217f804ffc62d7d3fd25bd9178de073ec6e2268d00bf4d13
PASSION24.TEXT.RELATED_HOUR_06.BODY.P070:0-164,PASSION24.TEXT.RELATED_HOUR_06.BODY.P070,0,164,6abe3431100518fc9d12f7ff6d027d882f094b54fabd76913e789cb1e7f3fd47
PASSION24.TEXT.RELATED_HOUR_06.BODY.P071:0-184,PASSION24.TEXT.RELATED_HOUR_06.BODY.P071,0,184,7c230203bf88d5a9666c61a76ff1e773c9e3b33964ab445e66c1a8c6c2659011
PASSION24.TEXT.RELATED_HOUR_07.BODY.P001:0-18,PASSION24.TEXT.RELATED_HOUR_07.BODY.P001,0,18,e85182b394d1adc6e1b0d60ddf86ffb23e6ab4b1a169a575e2e855883385742b
PASSION24.TEXT.RELATED_HOUR_07.BODY.P002:0-245,PASSION24.TEXT.RELATED_HOUR_07.BODY.P002,0,245,0386de34c91b15835f2c689184b8214dbc18a92c38343b79dc62ebaa92dfc92b
PASSION24.TEXT.RELATED_HOUR_07.BODY.P003:0-136,PASSION24.TEXT.RELATED_HOUR_07.BODY.P003,0,136,3cc4ac074228a987757777de0b1caea35e5dff5c629d2a4d720907b0000e44b5
PASSION24.TEXT.RELATED_HOUR_07.BODY.P004:0-23,PASSION24.TEXT.RELATED_HOUR_07.BODY.P004,0,23,5b0c105e750a846eaa85eeb5095f22f6267549a8d362205bafa6e6b1bd17b45e
PASSION24.TEXT.RELATED_HOUR_07.BODY.P005:0-243,PASSION24.TEXT.RELATED_HOUR_07.BODY.P005,0,243,cc1ccca552d4c109994f6976b7c2e7b81050e9a73203d5497c5cae9d2236a146
PASSION24.TEXT.RELATED_HOUR_07.BODY.P006:0-200,PASSION24.TEXT.RELATED_HOUR_07.BODY.P006,0,200,02116741ee0d57a9f518a679a42e5afabe2a38516b9c54efe597d8ac7d64d2fb
PASSION24.TEXT.RELATED_HOUR_07.BODY.P007:0-60,PASSION24.TEXT.RELATED_HOUR_07.BODY.P007,0,60,83f12fb70d4e239c385398a3dde01b57e7e6bb5341c19aa29e2a236bbd36e107
PASSION24.TEXT.RELATED_HOUR_07.BODY.P008:0-200,PASSION24.TEXT.RELATED_HOUR_07.BODY.P008,0,200,70623a602d97cecb6b11b2375d955cecf3db6716826f452ed408b5ac006cfc92
PASSION24.TEXT.RELATED_HOUR_07.BODY.P009:0-201,PASSION24.TEXT.RELATED_HOUR_07.BODY.P009,0,201,ca14386474100d8085f4cc82b275a1a549b0e712574f0ddac75b9a5e688a6994
PASSION24.TEXT.RELATED_HOUR_07.BODY.P010:0-144,PASSION24.TEXT.RELATED_HOUR_07.BODY.P010,0,144,53388e05654cb135c9d70cd7d743a627ccec54f8046898ba23bd1b4a6e375b3a
PASSION24.TEXT.RELATED_HOUR_07.BODY.P011:0-118,PASSION24.TEXT.RELATED_HOUR_07.BODY.P011,0,118,75d3e4d41d548937c2ef88b85bf1382df9325c88753ffb2e22a898c9dd164a30
PASSION24.TEXT.RELATED_HOUR_07.BODY.P012:0-94,PASSION24.TEXT.RELATED_HOUR_07.BODY.P012,0,94,404f090b36471c691e967cea1fb66ab12ffe565cdc1fd2e85545223affb2aabe
PASSION24.TEXT.RELATED_HOUR_07.BODY.P013:0-121,PASSION24.TEXT.RELATED_HOUR_07.BODY.P013,0,121,c7696674da1975f84459049fc65c57e2fd1bd601522f709f8f6e5e319d4644b9
PASSION24.TEXT.RELATED_HOUR_07.BODY.P014:0-84,PASSION24.TEXT.RELATED_HOUR_07.BODY.P014,0,84,7902c806f0b3f6f14c2652d0d9fd162965ed3a764f656f85a8ccd9bffca1c98f
PASSION24.TEXT.RELATED_HOUR_07.BODY.P015:0-25,PASSION24.TEXT.RELATED_HOUR_07.BODY.P015,0,25,071535b9ba7ed2fdb25b326eedab0124c32a7620d9a07e22be888418a9c6cecd
PASSION24.TEXT.RELATED_HOUR_07.BODY.P016:0-146,PASSION24.TEXT.RELATED_HOUR_07.BODY.P016,0,146,87e0268ecae519b9a1998224539b5f6b2972c08d373d76ca85657a7a87811ac6
PASSION24.TEXT.RELATED_HOUR_07.BODY.P017:0-46,PASSION24.TEXT.RELATED_HOUR_07.BODY.P017,0,46,33307a4032a57daeb36d1e3809f8b84fffd6ca8f6023ceb991b57c582048829a
PASSION24.TEXT.RELATED_HOUR_07.BODY.P018:0-58,PASSION24.TEXT.RELATED_HOUR_07.BODY.P018,0,58,fdd66a4a2181b6516ab12227260b50afc6476ddf1a55de6f1db897f56ce31ed3
PASSION24.TEXT.RELATED_HOUR_07.BODY.P019:0-34,PASSION24.TEXT.RELATED_HOUR_07.BODY.P019,0,34,5cb5b09e079f19bc99a6fda3a80ce255be598605d51c34c8d418f21b4adf5d70
PASSION24.TEXT.RELATED_HOUR_07.BODY.P020:0-146,PASSION24.TEXT.RELATED_HOUR_07.BODY.P020,0,146,60c7e979f91c1082ebd90994982ca13afc5e10a000d6e5d30af744a12d85a370
PASSION24.TEXT.RELATED_HOUR_07.BODY.P021:0-189,PASSION24.TEXT.RELATED_HOUR_07.BODY.P021,0,189,a3e09c364311e8871fde106927cdaa8e212e8ce9db065089e69617701473394a
PASSION24.TEXT.RELATED_HOUR_07.BODY.P022:0-226,PASSION24.TEXT.RELATED_HOUR_07.BODY.P022,0,226,311952bae8264caceffddffa6a027e440adc2d6ccb3f4660e4e7a0dd5713dae0
PASSION24.TEXT.RELATED_HOUR_07.BODY.P023:0-57,PASSION24.TEXT.RELATED_HOUR_07.BODY.P023,0,57,ea19d1563b1fb0ab4f1aa2ca73fb967a3b6a9022e3ff68fd8a1c6a1ce775099d
PASSION24.TEXT.RELATED_HOUR_07.BODY.P024:0-69,PASSION24.TEXT.RELATED_HOUR_07.BODY.P024,0,69,8a22fa66b09cbf4a145a176a869eff56c273083f6298d2b6b46fc1dfcb79a211
PASSION24.TEXT.RELATED_HOUR_07.BODY.P025:0-224,PASSION24.TEXT.RELATED_HOUR_07.BODY.P025,0,224,69cbcee1f0432285bb5edffb7aa2e71b4774e7c95fbcd17217057c1b862dbbae
PASSION24.TEXT.RELATED_HOUR_07.BODY.P026:0-150,PASSION24.TEXT.RELATED_HOUR_07.BODY.P026,0,150,64995c282b51386c7a327b89c43480ea228b29354c112d9accb92022f8f3e802
PASSION24.TEXT.RELATED_HOUR_07.BODY.P027:0-110,PASSION24.TEXT.RELATED_HOUR_07.BODY.P027,0,110,7be80ecc0747db634e0634d7f634ceb04d591f6d281f64413a39aa389ca3410b
PASSION24.TEXT.RELATED_HOUR_07.BODY.P028:0-387,PASSION24.TEXT.RELATED_HOUR_07.BODY.P028,0,387,0da2252c52cd15890acc44bc4656f84554fa8f0b7289caab93bc85a635db4940
PASSION24.TEXT.RELATED_HOUR_07.BODY.P029:0-88,PASSION24.TEXT.RELATED_HOUR_07.BODY.P029,0,88,9d3b11996db6ef1688caa2ac628bbbe30f8509129a31a6f3afc6dfd650afd953
PASSION24.TEXT.RELATED_HOUR_07.BODY.P030:0-68,PASSION24.TEXT.RELATED_HOUR_07.BODY.P030,0,68,59546548845ca10792db5f42e420afb52a38d931855fa06abb0941573b435429
PASSION24.TEXT.RELATED_HOUR_07.BODY.P031:0-51,PASSION24.TEXT.RELATED_HOUR_07.BODY.P031,0,51,93b4834591e94e63dedfd5bff0d7c3044055e78c528c75a1189f843a83103020
PASSION24.TEXT.RELATED_HOUR_07.BODY.P032:0-119,PASSION24.TEXT.RELATED_HOUR_07.BODY.P032,0,119,f0f94a39fc779b6307d96f4bbae50a92bd6c2c19f180c9fcf092f69f9dd39db2
PASSION24.TEXT.RELATED_HOUR_07.BODY.P033:0-103,PASSION24.TEXT.RELATED_HOUR_07.BODY.P033,0,103,b1cea53d3a2a570a604cef706173081f2251b09e0fce0fcb0be0b240e53adcdf
PASSION24.TEXT.RELATED_HOUR_07.BODY.P034:0-96,PASSION24.TEXT.RELATED_HOUR_07.BODY.P034,0,96,f33cead8749d45f79d784047956da7542e290724701f0b375507c2f5a49b2cbe
PASSION24.TEXT.RELATED_HOUR_07.BODY.P035:0-150,PASSION24.TEXT.RELATED_HOUR_07.BODY.P035,0,150,e9534b4e80b7579b46131f243bc51abd8553232b13b597d855f75d0ebf13c445
PASSION24.TEXT.RELATED_HOUR_07.BODY.P036:0-43,PASSION24.TEXT.RELATED_HOUR_07.BODY.P036,0,43,6e39e9cc2faba156e53d934a680aa7137353d8c1dbe722068795bcf605010a80
PASSION24.TEXT.RELATED_HOUR_07.BODY.P036:43-96,PASSION24.TEXT.RELATED_HOUR_07.BODY.P036,43,96,8c0680a723f51abbb6a46876e1fded7408fc02b53d45fa0a291c788b00cc6ad0
PASSION24.TEXT.RELATED_HOUR_07.BODY.P036:43-96,PASSION24.TEXT.RELATED_HOUR_07.BODY.P037,0,44,6d826a3a3f7de449c98c41011aaac0336e645196a6c72f89f46edacd237f2767
PASSION24.TEXT.RELATED_HOUR_07.BODY.P038:0-27,PASSION24.TEXT.RELATED_HOUR_07.BODY.P038,0,27,8ab0c484b2f03cf89b18a3b556076f67e8150d0ea0925dd6d203304846a92b8a
PASSION24.TEXT.RELATED_HOUR_07.BODY.P039:0-547,PASSION24.TEXT.RELATED_HOUR_07.BODY.P039,0,547,3bd13d7b6b357c699460f906dc1bf26d301e90d7052129ac186ba2b0df19387b
PASSION24.TEXT.RELATED_HOUR_07.BODY.P040:0-69,PASSION24.TEXT.RELATED_HOUR_07.BODY.P040,0,69,73dbb017655c57ed42a973a3d6e088ec65b1c4158c20ea0e48c6cdd48e633efd
PASSION24.TEXT.RELATED_HOUR_07.BODY.P041:0-114,PASSION24.TEXT.RELATED_HOUR_07.BODY.P041,0,114,296ab6806c1c8af998c9bebbe8cf89baab5146cdac8a66802b52e0d3fae2bda9
PASSION24.TEXT.RELATED_HOUR_07.BODY.P042:0-221,PASSION24.TEXT.RELATED_HOUR_07.BODY.P042,0,221,ad26be30d7dabe5b9d043ff21648e788b6b3fa1a1ebbcdcc5eca6a41978200ae
PASSION24.TEXT.RELATED_HOUR_07.BODY.P043:0-255,PASSION24.TEXT.RELATED_HOUR_07.BODY.P043,0,255,25a7b6b438f85fd144e5962e385fcc04839f3f064aae77fa2bf3197ddb04828c
PASSION24.TEXT.RELATED_HOUR_07.BODY.P044:0-87,PASSION24.TEXT.RELATED_HOUR_07.BODY.P044,0,87,67818b994f3825e630f30db7d7dabef1700f08cb1f1d5859cca5b675f4aa6889
PASSION24.TEXT.RELATED_HOUR_07.BODY.P045:0-207,PASSION24.TEXT.RELATED_HOUR_07.BODY.P045,0,207,eb8d855ec6810400192720eea7e4accf6cf1bf216f0c0aba9c5fbfbd302ea724
PASSION24.TEXT.RELATED_HOUR_07.BODY.P046:0-60,PASSION24.TEXT.RELATED_HOUR_07.BODY.P046,0,60,34a571d26f82d25ab4d207617120f9400ad0a7bcbfd1ede433e880debdcfa57a
PASSION24.TEXT.RELATED_HOUR_07.BODY.P047:0-298,PASSION24.TEXT.RELATED_HOUR_07.BODY.P047,0,298,c1f5970a53082791c1c499537d4d3e1e1edb96237a51676df788add86c76d9d8
PASSION24.TEXT.RELATED_HOUR_07.BODY.P048:0-134,PASSION24.TEXT.RELATED_HOUR_07.BODY.P048,0,134,4255d5334dd5a05ecbf2a057c341b6037823e5f8750351c1bee4092d1dbc0077
PASSION24.TEXT.RELATED_HOUR_07.BODY.P049:0-229,PASSION24.TEXT.RELATED_HOUR_07.BODY.P049,0,229,977aa912c13b95912010280b2857dafcfe7938e56a5441b4ed03441c56248227
PASSION24.TEXT.RELATED_HOUR_07.BODY.P050:0-73,PASSION24.TEXT.RELATED_HOUR_07.BODY.P050,0,73,2192a9ba8bce18fa9f1b6e604f3bbab210a2d111f62d77d2890c6fe906a6769d
PASSION24.TEXT.RELATED_HOUR_07.BODY.P051:0-88,PASSION24.TEXT.RELATED_HOUR_07.BODY.P051,0,88,34cf54fde37ddedf4996e8d5a7b42578f8bd626bf1dd9b1d7dbfee38d3f451ee
PASSION24.TEXT.RELATED_HOUR_07.BODY.P052:0-156,PASSION24.TEXT.RELATED_HOUR_07.BODY.P052,0,156,2452c72a2cfc7e5e4c6523d655aa6285deb3f0427caa2d736c12ecb3ce7abdec
PASSION24.TEXT.RELATED_HOUR_07.BODY.P053:0-73,PASSION24.TEXT.RELATED_HOUR_07.BODY.P053,0,73,3c7c066f884019c5d783a5491ac936e7563887b671def0548bd1fd95e41584f5
PASSION24.TEXT.RELATED_HOUR_07.BODY.P054:0-68,PASSION24.TEXT.RELATED_HOUR_07.BODY.P054,0,68,6ded9386c4ec192ad384423cf60dbd54f0006ba2af0072e485fcf74f0b8a1435
PASSION24.TEXT.RELATED_HOUR_07.BODY.P055:0-312,PASSION24.TEXT.RELATED_HOUR_07.BODY.P055,0,312,9ebee6b3f0832907d61660a83e90f74313729549d4698aec797af62b681606dd
PASSION24.TEXT.RELATED_HOUR_07.BODY.P056:0-99,PASSION24.TEXT.RELATED_HOUR_07.BODY.P056,0,99,2b28614b7112ca2e060fa24b51ef59ed28e6ed22e9426d02a65ef98a3a5e6548
PASSION24.TEXT.RELATED_HOUR_07.BODY.P057:0-57,PASSION24.TEXT.RELATED_HOUR_07.BODY.P057,0,57,203828a65aa45501fc9e13537a1dbcf1cb6e0460124b2607d4ac6a334ec2d60a
PASSION24.TEXT.RELATED_HOUR_07.BODY.P058:0-84,PASSION24.TEXT.RELATED_HOUR_07.BODY.P058,0,84,d057bcc374b7f023efa19911c57d94a4eda226b1383db8bd7f6b4727afcb4e0e
PASSION24.TEXT.RELATED_HOUR_07.BODY.P059:0-118,PASSION24.TEXT.RELATED_HOUR_07.BODY.P059,0,118,0bc203a9704444a91b2921a06523d4f7190a986cda2eb349ba56ea8566bdd87e
PASSION24.TEXT.RELATED_HOUR_07.BODY.P060:0-94,PASSION24.TEXT.RELATED_HOUR_07.BODY.P060,0,94,df73caa95c12b001a591c8b1c52b9e44e08ea45e2130940a58233cac95cad25d
PASSION24.TEXT.RELATED_HOUR_07.BODY.P061:0-78,PASSION24.TEXT.RELATED_HOUR_07.BODY.P061,0,78,ace1b5aff7581a4431e8794f97a6214a74dc5722614a75d3c62ea7b7f82ede3a
PASSION24.TEXT.RELATED_HOUR_07.BODY.P062:0-376,PASSION24.TEXT.RELATED_HOUR_07.BODY.P062,0,376,4c0254d365c98523dbaefc3bc8b65fcaca203fed8d1c57543b11833c0f7f8fe7
PASSION24.TEXT.RELATED_HOUR_07.BODY.P063:0-473,PASSION24.TEXT.RELATED_HOUR_07.BODY.P063,0,473,d37c437e069cd134c9510b2f116bdef22771a744a4ba7dbe73d6d32b84c496b8
PASSION24.TEXT.RELATED_HOUR_07.BODY.P064:0-99,PASSION24.TEXT.RELATED_HOUR_07.BODY.P064,0,99,8b47057076dc145c05ff0554b6d2585a018b8998cb507d43aa662a67670d7884
PASSION24.TEXT.RELATED_HOUR_07.BODY.P065:0-163,PASSION24.TEXT.RELATED_HOUR_07.BODY.P065,0,163,bc702102709dc1a8d34727c59e552aeae1e2ea92d296cf6dd4a24a2278ffad9d
PASSION24.TEXT.RELATED_HOUR_08.BODY.P001:0-18,PASSION24.TEXT.RELATED_HOUR_08.BODY.P001,0,18,e85182b394d1adc6e1b0d60ddf86ffb23e6ab4b1a169a575e2e855883385742b
PASSION24.TEXT.RELATED_HOUR_08.BODY.P002:0-133,PASSION24.TEXT.RELATED_HOUR_08.BODY.P002,0,133,d73f099c40831fb620617b24dfea89ca2df7433499bbcbbf82f0ba26c63ca0f9
PASSION24.TEXT.RELATED_HOUR_08.BODY.P003:0-162,PASSION24.TEXT.RELATED_HOUR_08.BODY.P003,0,162,3d5ffe884a9a1a7c32c89f35cb305aa200a8a97c2019f8c9ef4d9258a780e4f0
PASSION24.TEXT.RELATED_HOUR_08.BODY.P004:0-23,PASSION24.TEXT.RELATED_HOUR_08.BODY.P004,0,23,5b0c105e750a846eaa85eeb5095f22f6267549a8d362205bafa6e6b1bd17b45e
PASSION24.TEXT.RELATED_HOUR_08.BODY.P005:0-131,PASSION24.TEXT.RELATED_HOUR_08.BODY.P005,0,131,c00cfac4e2faac9e34f1d6b19891790e5487e38b8866e7f24169bf837ae254a6
PASSION24.TEXT.RELATED_HOUR_08.BODY.P006:0-299,PASSION24.TEXT.RELATED_HOUR_08.BODY.P006,0,299,8fcbbbdaba98e8c7a8d6cc03432bac7625051e8ad6f5da542841e998cdc8a0db
PASSION24.TEXT.RELATED_HOUR_08.BODY.P007:0-41,PASSION24.TEXT.RELATED_HOUR_08.BODY.P007,0,41,8137f8680737e9f9c242f037a8dd3309d3cd9b2abdb6ecf62cb235f98c3ae696
PASSION24.TEXT.RELATED_HOUR_08.BODY.P008:0-341,PASSION24.TEXT.RELATED_HOUR_08.BODY.P008,0,341,3f08d6d00d90aeac0a2a7c1b709c9d9b129cb73204f981dff2c9595df34930ff
PASSION24.TEXT.RELATED_HOUR_08.BODY.P009:0-47,PASSION24.TEXT.RELATED_HOUR_08.BODY.P009,0,47,86c0e9430e9cb5fee52e62cc4c4889eac78e2f2190b4b4b736b1a034153637d8
PASSION24.TEXT.RELATED_HOUR_08.BODY.P010:0-189,PASSION24.TEXT.RELATED_HOUR_08.BODY.P010,0,189,f84f066a4b1a27c3e4231b74c800ef8e7b45f052afeb0695913db17a25ddaf9a
PASSION24.TEXT.RELATED_HOUR_08.BODY.P011:0-91,PASSION24.TEXT.RELATED_HOUR_08.BODY.P011,0,91,89855dbf174f76704a1c11cfd73408a78fa28fef2165c5315071497076f9a6fc
PASSION24.TEXT.RELATED_HOUR_08.BODY.P012:0-93,PASSION24.TEXT.RELATED_HOUR_08.BODY.P012,0,93,2dca86d5af5beef069a3d2331e717daeee3a7506c6da5e60658786bea1e1673a
PASSION24.TEXT.RELATED_HOUR_08.BODY.P013:0-78,PASSION24.TEXT.RELATED_HOUR_08.BODY.P013,0,78,bcaa1ac2be289ab05756ec598d180e08b1f15210d12d0c8221e91a355c672b6a
PASSION24.TEXT.RELATED_HOUR_08.BODY.P014:0-46,PASSION24.TEXT.RELATED_HOUR_08.BODY.P014,0,46,91149c1ea2fbf982e3cd480e6e2de1c896c08142e14ce3f130270536ace11e84
PASSION24.TEXT.RELATED_HOUR_08.BODY.P015:0-41,PASSION24.TEXT.RELATED_HOUR_08.BODY.P015,0,41,4797479327df0c008be448f4b7a4d908a0b67d36c83456b99ea0fc08c66771c5
PASSION24.TEXT.RELATED_HOUR_08.BODY.P016:0-109,PASSION24.TEXT.RELATED_HOUR_08.BODY.P016,0,109,2505bdd7016ca7a774e6676a7f5e34cae14e6d9a27a82c2415b8d66c444cdd67
PASSION24.TEXT.RELATED_HOUR_08.BODY.P017:0-94,PASSION24.TEXT.RELATED_HOUR_08.BODY.P017,0,94,aa08a233bd65199d613c16df879c855a6830d9c19a43001d2642d84597afb791
PASSION24.TEXT.RELATED_HOUR_08.BODY.P018:0-265,PASSION24.TEXT.RELATED_HOUR_08.BODY.P018,0,265,843e4f5655ad186b420cacb1024b549b9728700defe028ffbc7c9be0966d071b
PASSION24.TEXT.RELATED_HOUR_08.BODY.P019:0-117,PASSION24.TEXT.RELATED_HOUR_08.BODY.P019,0,117,eca57d6972362f7238e9f56dd239b4f102dce61b2cd3d1b3780a129670a82a99
PASSION24.TEXT.RELATED_HOUR_08.BODY.P020:0-118,PASSION24.TEXT.RELATED_HOUR_08.BODY.P020,0,118,842de7f5cd0378c4f9403de7f7ad1120757c98dfc61e94826f762dcc064b60a6
PASSION24.TEXT.RELATED_HOUR_08.BODY.P021:0-123,PASSION24.TEXT.RELATED_HOUR_08.BODY.P021,0,123,0f6449bdd8643e1efd9f5b5540cb3d8c60eb7c9ad6cd57739e0aadcf12442d67
PASSION24.TEXT.RELATED_HOUR_08.BODY.P022:0-86,PASSION24.TEXT.RELATED_HOUR_08.BODY.P022,0,86,5f1442c554cf5615dcc7d72acb7977ed5b2a2c309ec407e562be6fd204ceb140
PASSION24.TEXT.RELATED_HOUR_08.BODY.P023:0-30,PASSION24.TEXT.RELATED_HOUR_08.BODY.P023,0,30,4e2eecba7b3ec8fdc8722cccbbf63f67256e731894676c48401da8a028bf336e
PASSION24.TEXT.RELATED_HOUR_08.BODY.P024:0-108,PASSION24.TEXT.RELATED_HOUR_08.BODY.P024,0,108,5b6220648992bafd900f7a0119e67d48ee76b46d56ec994ca910092da4c29666
PASSION24.TEXT.RELATED_HOUR_08.BODY.P025:0-160,PASSION24.TEXT.RELATED_HOUR_08.BODY.P025,0,160,502492fd07704746e97697dadbc383ab66d782cf4fb123529fd306ee5699d002
PASSION24.TEXT.RELATED_HOUR_08.BODY.P026:0-53,PASSION24.TEXT.RELATED_HOUR_08.BODY.P026,0,53,50bdfba8a4311953e78e0880f507d76ac9d7b2540cfab72de1f69a2204ba1884
PASSION24.TEXT.RELATED_HOUR_08.BODY.P027:0-42,PASSION24.TEXT.RELATED_HOUR_08.BODY.P027,0,42,b24570e90dfba8a9b53c97617fc955b3019de303fc321e56dea206c5e27dd267
PASSION24.TEXT.RELATED_HOUR_08.BODY.P028:0-157,PASSION24.TEXT.RELATED_HOUR_08.BODY.P028,0,157,8887182c6e54db70fbc80a65409648941aacf66905ceff9a88d3ffb7fec2e89f
PASSION24.TEXT.RELATED_HOUR_08.BODY.P029:0-41,PASSION24.TEXT.RELATED_HOUR_08.BODY.P029,0,41,5846c642c1c150ac46244c531756c9689b4a04f124258800c4bb66c144b64cd3
PASSION24.TEXT.RELATED_HOUR_08.BODY.P030:0-47,PASSION24.TEXT.RELATED_HOUR_08.BODY.P030,0,47,4ecf8d8d0eaa4c44ef8537328513ac4371caba79836d6201215f32332c3552c4
PASSION24.TEXT.RELATED_HOUR_08.BODY.P031:0-48,PASSION24.TEXT.RELATED_HOUR_08.BODY.P031,0,48,68580d28e677ba9004ca6ba60a4e3b03e72c36569bfa0601c2bf2da39752a667
PASSION24.TEXT.RELATED_HOUR_08.BODY.P032:0-173,PASSION24.TEXT.RELATED_HOUR_08.BODY.P032,0,173,6085cfd9b3ba73ab0469b0507f0320cb9a8ab20b20570260c9c68d3cf46adcd8
PASSION24.TEXT.RELATED_HOUR_08.BODY.P033:0-56,PASSION24.TEXT.RELATED_HOUR_08.BODY.P033,0,56,e261b65bad07f48dad3943aae654cd4fb074a1597c514c6ff11ab3b075226a7b
PASSION24.TEXT.RELATED_HOUR_08.BODY.P034:0-233,PASSION24.TEXT.RELATED_HOUR_08.BODY.P034,0,233,104a22dd5f30e0ea40095941236bd9bdad9d382009b240c06591a8c7cfb4cca8
PASSION24.TEXT.RELATED_HOUR_08.BODY.P035:0-202,PASSION24.TEXT.RELATED_HOUR_08.BODY.P035,0,202,819124a29fcd6a6e2fb3fd0616bdf4bcb91b7f36a1c456a4c3218ded9822e202
PASSION24.TEXT.RELATED_HOUR_08.BODY.P036:0-256,PASSION24.TEXT.RELATED_HOUR_08.BODY.P036,0,256,e4ad016b646f76fec0b63385aa1dee6836df4bb3adf15e105816929b574c45da
PASSION24.TEXT.RELATED_HOUR_08.BODY.P037:0-15,PASSION24.TEXT.RELATED_HOUR_08.BODY.P037,0,15,0aaa25060ad2d3d71a1204986a39d20ab8c834b1b71ed27f77bf654b02da6e40
PASSION24.TEXT.RELATED_HOUR_08.BODY.P038:0-64,PASSION24.TEXT.RELATED_HOUR_08.BODY.P038,0,64,f91fd6f51191f884586574b14961618769b52633cd64706ba7493426943d9278
PASSION24.TEXT.RELATED_HOUR_08.BODY.P039:0-228,PASSION24.TEXT.RELATED_HOUR_08.BODY.P039,0,228,785c957f639455cfa0eef088868c728814046ae47fd13ab28ea355f818b60760
PASSION24.TEXT.RELATED_HOUR_08.BODY.P040:0-100,PASSION24.TEXT.RELATED_HOUR_08.BODY.P040,0,100,d69e0bebf2cc5ef064d385ca5affa2f7ca7d48c829461620391f453fc0f66e8c
PASSION24.TEXT.RELATED_HOUR_08.BODY.P041:0-127,PASSION24.TEXT.RELATED_HOUR_08.BODY.P041,0,127,af858d65d58ffb269120c7ecde1014f735a371b7feeb29bd987be6bf51e93f83
PASSION24.TEXT.RELATED_HOUR_08.BODY.P042:0-84,PASSION24.TEXT.RELATED_HOUR_08.BODY.P042,0,84,21b8e261d2dfa6af7e439dca2d6d4ed08274c49631338afff887fcb4deae2127
PASSION24.TEXT.RELATED_HOUR_08.BODY.P043:0-106,PASSION24.TEXT.RELATED_HOUR_08.BODY.P043,0,106,1839cd38be138c41bb2fe34f7e056492077f055b551933cb03821deba4da4c4e
PASSION24.TEXT.RELATED_HOUR_08.BODY.P044:0-73,PASSION24.TEXT.RELATED_HOUR_08.BODY.P044,0,73,ade79df41642d628d96eaa5ed47767f0cea0d9047c12cdd678ed888a807b4e05
PASSION24.TEXT.RELATED_HOUR_08.BODY.P045:0-83,PASSION24.TEXT.RELATED_HOUR_08.BODY.P045,0,83,64722c86053791844cf85a85b9a0385841921b0faa75f78755cca54dd35ea125
PASSION24.TEXT.RELATED_HOUR_08.BODY.P046:0-36,PASSION24.TEXT.RELATED_HOUR_08.BODY.P046,0,36,a23af55d3d48f041f323a6c82b5097ab7fde02bbe570135962840b2e7bda9269
PASSION24.TEXT.RELATED_HOUR_08.BODY.P047:0-194,PASSION24.TEXT.RELATED_HOUR_08.BODY.P047,0,194,904b3cd9995f5dc1fd06f0048a15fa61eb1728be6ffdd29e8e8743d2e02ab0ce
PASSION24.TEXT.RELATED_HOUR_08.BODY.P048:0-51,PASSION24.TEXT.RELATED_HOUR_08.BODY.P048,0,51,e41ae34e12617bb21a649ea35d318c4e73c3bb2e35c46d2fb03fb875c0c60f89
PASSION24.TEXT.RELATED_HOUR_08.BODY.P049:0-168,PASSION24.TEXT.RELATED_HOUR_08.BODY.P049,0,168,f86dfbceea77fe9f5097e47aff7fdded2cb55360bbf144578a2438120592f056
